"","User","Bisnis","Bola","Celebs","Health","Life","News","Oto","Sports","Style","Tekno","Travel","Unik","Interest","Interest_2"
"12",178001,0.767379045773998,0.258765898136144,4.62644278816831,1.78286655597163,2.87245831739121,3.77748439354048,0.948103708562429,0.998142198943629,1.62908316399003,0.574271847511995,3.19911378336405,3.22825171716376,"Celebs","None"
"13",179301,1.77390738553894,0.00154226551806087,4.03293255160545,2.29181635324408,2.95448449030187,3.82732213901903,0.00154226551806087,1.28288503706522,0.00154226551806087,3.68337529262192,2.57101937807288,2.76729322407152,"Celebs","News"
"14",180503,1.10945280762165,0.400238896076089,3.56558989992199,1.84224403232009,2.96815551912031,4.15781479629056,0.490599011090984,0.00154226551806087,0.00154226551806087,1.18518340163886,1.65362088307182,2.22438655442954,"News","None"
"15",184697,0.955419326640412,0.00154226551806087,4.59039823960347,3.32959679924494,4.29253643590703,3.65664618345552,0.00154226551806087,0.00154226551806087,0.00154226551806087,2.85496286152355,2.98855940886303,4.46707766734916,"Celebs","Unik"
"16",184827,0.795848814556747,1.0686856632942,3.0097237345697,0.925314527667777,4.17024044344241,3.93913829222481,0.49241706590724,6.20343181404743,0.00154226551806087,0.59556291003965,3.31798261302375,3.72005501648522,"Sports","None"
"17",189135,1.24020001445375,0.00154226551806087,2.34705187472064,1.44209147431965,1.85890012864295,4.56532865134856,0.00154226551806087,1.6134343317542,0.00154226551806087,0.927870111177815,1.61770613051631,2.32103195829526,"News","None"
"18",192842,1.79707555704249,0.45384516573095,3.86100561293408,2.08973334550355,2.69393076458565,3.85060274676853,0.00154226551806087,3.50639161122058,0.00154226551806087,1.34432842834417,2.34430080931804,2.94354205966561,"Celebs","News"
"19",198920,0.757890802478792,0.00154226551806087,3.09822082155687,2.20061074798066,2.83688944595207,4.33365132154493,0.00154226551806087,1.23185811253458,0.00154226551806087,0.708584537094643,2.96212562883343,2.21455096023082,"News","None"
"20",212926,1.25381163806843,2.1045574596703,3.28609165886234,2.73225367780678,2.34875275188468,3.81852724275811,0.485224761139633,1.02004549418375,0.00154226551806087,3.51344453752482,2.0439471498565,2.19995969411183,"News","None"
"21",215510,0.895552565482105,0.151679072004348,3.47882723404072,1.04126920492506,2.68266554074018,4.19383748110598,0.00154226551806087,1.16493716688096,0.00154226551806087,1.33871007619846,2.80108971367402,2.51270526972768,"News","None"
"22",218006,1.60907928137817,0.114027208308727,3.01813430717655,2.33848338010998,1.50809821248848,4.03988844049774,0.415477442021789,0.873176690050141,0.00154226551806087,1.50428414679995,5.24520872405469,3.45078340348415,"Travel","None"
"23",227919,1.81999725863641,0.110608213087126,2.66054436910761,0.00154226551806087,1.94922756271589,4.42181970116687,0.00154226551806087,0.846683242495974,0.00154226551806087,2.42998532594827,1.69630376528826,1.5217245299712,"News","None"
"24",229800,1.48078546184318,1.93368747514543,5.7214648675859,2.86878924842122,1.84997052353177,3.21661807327026,0.00154226551806087,3.20982743581499,0.00154226551806087,2.45987385592279,2.5749724197845,1.5404344655337,"Celebs","None"
"25",233659,1.20108450659262,0.756967460259588,3.60822204865887,1.74536499196209,2.24992283666924,3.99933179431159,0.00154226551806087,0.977161147713617,0.00154226551806087,1.68355861684761,2.74051471040982,2.8093455778273,"News","None"
"26",246208,1.46879350460068,0.155545255862364,3.75609888389129,2.13454431288522,2.75170734181886,4.03149206981442,0.00154226551806087,1.19489583386885,0.00154226551806087,0.687342923785475,3.83039399718772,1.71876102948401,"News","Travel"
"27",251427,5.73577574222035,0.918671894916721,2.37722896925231,0.795455168132353,1.53697787920357,3.71487110120367,0.423412301635279,0.889885337165771,0.00154226551806087,2.5541229903792,3.2080526813772,1.91901177991455,"Bisnis","None"
"28",255719,2.14896399105984,0.0916997950412331,3.90302657065301,1.87461818399751,3.22158479204111,3.52601960002992,4.3145803985858,0.70016382688925,4.56519965922339,3.21343278564485,3.36381281883099,3.01746165248339,"Style","Oto"
"29",258689,1.92072006514147,0.108975489321122,2.48977911425134,1.48953471173527,2.39970268010671,4.11565780984866,3.16430445245673,0.00154226551806087,0.00154226551806087,0.479960089998024,2.33868941160834,5.09278741826441,"Unik","None"
"30",259602,0.986189554418552,0.166900315058257,3.62979352299671,0.00154226551806087,3.69272004649782,4.06478433806392,0.00154226551806087,1.28288503706522,0.00154226551806087,1.47427547635961,3.5988102230948,2.76729322407152,"News","None"
"31",265088,1.44200380501069,0.00154226551806087,3.11416813621812,1.86292607464371,3.00148825230685,4.0972958085116,2.47430109144857,1.04293320718747,0.00154226551806087,1.7969529776114,2.50750421349287,2.62399901086307,"News","None"
"32",265404,1.46789445359634,0.00154226551806087,3.64659098252207,2.4377651921678,3.92794215999163,4.01498970482194,0.648823252305754,0.00154226551806087,0.00154226551806087,0.00154226551806087,2.73476056661804,3.4338753586902,"News","Life"
"33",268546,0.618635295673748,0.00154226551806087,3.396569590381,2.69282102203366,2.8931869531448,4.19746979465017,0.00154226551806087,1.00533786633298,0.00154226551806087,1.15527189278382,2.41703627313277,3.61266114642119,"News","None"
"34",270553,1.40841279517341,1.33053103404482,3.4215879752996,2.04676645085365,3.29777921396501,3.79496560709614,0.544938649487976,1.14578663352519,1.87020033413403,0.659120674474059,3.21391735520593,3.70628274703719,"News","Unik"
"35",275305,2.02770871259174,0.929543043541058,3.01813430717655,1.07264027637269,2.7635615016305,3.97482619656751,0.00154226551806087,0.00154226551806087,0.00154226551806087,2.06781235228066,3.36622824307906,3.01962826123839,"News","None"
"36",292383,0.775002760328582,0.00154226551806087,3.16828142237223,5.62359517317131,2.90103757220623,4.12077718439477,0.00154226551806087,1.25969331269333,0.00154226551806087,1.44761967163849,3.53370130078572,3.1698497361385,"Health","None"
"37",293557,1.83560631437134,0.00154226551806087,3.75609888389129,4.26754636025237,3.43924861089406,3.78576342321099,0.568260382705569,0.00154226551806087,5.8481162226899,0.687342923785475,3.83039399718772,3.00667510245847,"Style","None"
"38",302586,1.68839854202916,1.06385894562333,2.23173654631657,2.45379297457997,1.58243485460873,4.20148132764568,0.43590187507296,1.83082766963473,0.00154226551806087,0.527172375308546,3.66980893278382,2.96289732146921,"News","None"
"39",303776,1.6217770461164,0.341662613861403,3.52566519570204,2.35694263062018,3.03845441138577,3.99038201661489,0.00154226551806087,1.31932132440779,0.00154226551806087,0.758848205690135,3.70110220293111,2.37187385321988,"News","Travel"
"40",313960,1.19411042379568,0.00154226551806087,3.8669892770386,2.31312122847875,2.98195372029986,3.99606142774602,0.00154226551806087,1.29480450470752,0.00154226551806087,0.744758792849724,3.6322731808397,2.79302113996504,"News","Celebs"
"41",333242,1.01498951464726,0.143371106428031,3.37285214606723,1.9659275502475,5.06706371040412,4.12026518562294,0.523460531544501,0.00154226551806087,0.00154226551806087,1.26471660050863,2.20540208142476,2.76911519439994,"Life","None"
"42",337703,0.805310773448117,0.00154226551806087,3.29236994732733,2.33848338010998,2.5124688438021,4.075784850942,0.415477442021789,2.6164455391143,1.42500280054527,0.502456225945357,4.5460531962498,3.45078340348415,"Travel","None"
"43",340915,1.34295861694393,0.00154226551806087,3.92446465153135,2.23019462891065,1.43828769775592,4.13518294714798,0.00154226551806087,1.24840944679938,0.00154226551806087,0.718096316532893,2.00181682488809,2.24432237764848,"News","Celebs"
"44",345287,1.0879920707286,0.457678241156483,4.82042023037082,1.05448607279888,1.35914494089536,3.8832219033893,0.00154226551806087,2.35790990471919,1.92562663277942,0.00154226551806087,1.41910972337669,2.54462683334052,"Celebs","None"
"45",347553,1.52774556331382,0.00154226551806087,3.64659098252207,2.95981296216417,3.18005646580619,3.81852724275811,0.525531635774764,1.10492076323923,9.01114366777361,3.80610306019205,2.65666861515804,2.38316114649465,"Style","None"
"46",351467,1.93665286196854,0.136948668349089,5.11836537014256,1.87697425433522,2.41961193637876,3.60967334777705,0.998110728194961,1.05079276146422,0.00154226551806087,1.20751625326378,2.94722961191109,1.88886288817875,"Celebs","None"
"47",354217,2.086112623483,0.251595901408114,2.5162448647055,1.73321291721335,3.90878898977468,3.99142203266794,3.22215985831536,0.970362409858595,1.5837161703044,1.11507225420313,2.33287271886048,4.1838973735745,"Unik","News"
"48",356020,0.487152405725803,0.273380877262171,2.90101283586216,2.82534611231662,3.03557854761127,4.36071260884335,0.00154226551806087,1.05476719516099,0.00154226551806087,1.81735537206701,3.38079398324167,1.13822400416598,"News","None"
"49",369703,0.930535577219828,0.00154226551806087,3.61489490672204,3.24277798532163,0.698051464189894,4.38277719591534,0.00154226551806087,0.00154226551806087,0.00154226551806087,0.696288149762876,1.94093890351596,0.87135090030951,"News","None"
"50",371744,1.36176589432277,2.381031439936,3.8883050884242,1.97895397786507,3.82587659244298,3.34266969917646,2.10305931546007,0.739079086275974,3.61494208520252,1.2730930881412,2.95950796007718,4.77741461039419,"Unik","None"
"51",379239,1.15650692330945,0.432565649905119,3.41672304541371,1.4940031575197,1.44475952402726,4.02485075504136,0.794607258339018,0.836531398928672,0.00154226551806087,0.481396780161627,3.35035027407298,4.50730771601431,"Unik","None"
"52",379706,1.07886224043272,0.45384516573095,3.21776172169807,2.08973334550355,1.34773651505186,4.23550879489358,0.556354539907512,0.00154226551806087,0.00154226551806087,1.34432842834417,2.81285251807803,2.10297068990917,"News","None"
"53",381044,0.807838347372425,0.340058272595632,3.57781647842766,0.782972260858544,2.52036483933129,4.21462945737736,0.416779124966769,0.00154226551806087,0.00154226551806087,1.00652058863949,2.1056046557988,2.51796976239898,"News","None"
"54",381853,0.96546013781012,0.406234334129594,3.78362288917636,1.86992375813666,1.80827665305026,4.00507162134503,0.497953247866517,0.00154226551806087,0.00154226551806087,0.602262390992901,3.77461655184855,3.38594804374795,"News","Celebs"
"55",387026,2.15479032907487,0.140622485480164,3.39228525807993,1.9278580679853,3.10613753091577,3.90729433525207,0.00154226551806087,6.46785346146535,0.00154226551806087,1.85958358384722,2.16269161987618,2.71548006011929,"Sports","None"
"56",393251,1.59906347442577,0.00154226551806087,4.08944736870013,2.3239229993337,3.74446552940875,3.88095456715223,0.00154226551806087,0.00154226551806087,0.00154226551806087,2.2416107707934,3.12813964920626,2.33864490572873,"Celebs","News"
"57",398285,0.915631941203222,0.00154226551806087,4.09491248247444,1.33039113459974,2.57154946917349,3.92058566460945,0.707666978377362,1.48844804854337,2.42979847232918,0.00154226551806087,2.98323495762712,4.28081469336904,"Unik","Celebs"
"58",399751,0.918574289944698,0.155545255862364,3.19291539113531,2.13454431288522,2.06416607274366,4.17892925777649,0.00154226551806087,0.00154226551806087,0.00154226551806087,1.37314358205289,3.35178753072902,3.86528448444145,"News","None"
"59",402426,0.483501201664091,0.00154226551806087,6.74351207290894,0.93573301182736,3.01276624473839,3.29476802595638,2.48359717726034,0.00154226551806087,0.00154226551806087,0.602262390992901,1.67846417055383,4.51408330315791,"Celebs","None"
"60",402510,1.14961161191965,0.322879848355875,3.46161836106217,2.22686828209962,2.87074433765875,4.12046784543531,0.00154226551806087,2.49155463649478,0.00154226551806087,0.478531977089128,3.33035739043982,1.79308840881985,"News","None"
"61",409207,0.859648537371099,0.145649481382409,3.16351223689504,1.99748394036363,1.93162799677736,4.39337437788463,0.00154226551806087,0.00154226551806087,0.00154226551806087,0.643275411607649,1.79295281467274,2.41185534987991,"News","None"
"62",414301,1.04808166972087,0.00154226551806087,4.10780122834707,2.03007074321825,2.617005378898,3.97432254795158,0.00154226551806087,1.13644586317412,1.85494598255349,1.9581735313504,2.73252936800489,2.45120740023683,"Celebs","News"
"63",415175,1.57530430630462,0.10319296452719,5.01993794955191,2.81734666799142,3.63207179967152,3.2454388467419,5.23846718978336,0.78922323272977,1.28789895297891,1.81221142558953,2.21289395615305,5.38548523157845,"Unik","Oto"
"64",415616,1.33103491604237,0.00154226551806087,4.27839942680277,2.21038438568049,2.13750380811168,3.99665320836265,0.00154226551806087,1.23732618296577,0.00154226551806087,1.42191162886302,1.48841302131645,2.66895541221184,"Celebs","News"
"65",418078,0.571324830028478,0.240760243852878,3.35498708516175,1.65817385563988,2.67149419376009,4.23839559025452,0.441693336533692,0.928380203603839,0.00154226551806087,1.06681928802678,2.97528377711483,2.33552876887512,"News","None"
"66",418809,0.827314098141854,0.00154226551806087,3.80507136152225,2.4024576135207,3.09713870405954,4.09512035705087,0.639442368439265,1.34478565404817,0.00154226551806087,0.773482136901189,2.15642741884905,2.90090438148956,"News","Celebs"
"67",419062,1.23255397896649,0.00154226551806087,2.97158196085466,1.02415435818585,0.66078965520745,4.24263668467367,0.00154226551806087,1.14578663352519,0.00154226551806087,1.31669908343006,4.13173880940247,3.70628274703719,"News","Travel"
"68",419159,1.32320285329996,0.371466974283242,4.7363478154408,1.70940988420035,2.20356447437746,3.75950170187296,0.00154226551806087,0.957045294472471,0.00154226551806087,1.64887786733566,3.45046927639061,2.06397511089985,"Celebs","None"
"69",419187,1.43076274505924,0.00154226551806087,2.63475471659788,2.49480051152081,2.14464749220062,4.29086317639651,1.76803485822293,0.931479996038908,0.00154226551806087,1.07038208743316,2.98522940089944,2.34333474380273,"News","None"
"70",419618,1.69732370751335,0.00154226551806087,3.73337785673646,1.9737227299488,3.18005646580619,3.9548481348024,0.525531635774764,1.10492076323923,0.00154226551806087,1.90382266285506,3.54171073170469,1.98622466633188,"News","Celebs"
"71",420724,1.20289104611231,0.00154226551806087,3.33917723530487,0.999513102940846,2.57498990719712,4.18642940923908,0.00154226551806087,1.11821448007924,0.00154226551806087,1.28500855769724,2.68865808925008,3.21529304466719,"News","None"
"72",420995,1.98148167887472,0.00154226551806087,1.26816151080903,0.96098141037626,1.85710731217275,4.79856392610353,0.00154226551806087,1.07509972276027,0.00154226551806087,0.618498070059789,1.72378638420345,1.93258460144502,"News","None"
"73",423880,1.65308593076565,0.348234987742433,3.59376418952202,2.4024576135207,4.64493692333028,3.95682379990449,0.00154226551806087,2.68802904257829,0.00154226551806087,1.54542200828432,2.6951487071818,1.45122332350381,"Life","None"
"74",424591,2.79720438110656,1.51062764286387,4.29384262385923,0.00154226551806087,2.99588087663061,3.5598997559825,0.00154226551806087,2.60015330688006,0.00154226551806087,0.748231767276507,2.08594052131019,2.33864490572873,"Celebs","None"
"75",424594,7.02207743537856,2.3082870566038,3.28208611082167,1.77650468350573,1.14580737762179,3.04831420270789,0.473132698749094,1.98762356141616,0.00154226551806087,1.14291050392026,3.58596283753203,2.50224209054348,"Bisnis","None"
"76",427790,2.5060810106188,0.52729606405612,3.28609165886234,0.00154226551806087,4.10916061665964,3.79755479782822,0.485224761139633,1.02004549418375,1.66485329362678,1.17217635618698,4.90331398793032,2.56636259887746,"Travel","None"
"77",432995,1.63728168516519,0.173229809777499,3.14081867250716,2.37948234703264,0.768035642046872,4.16552587705266,0.00154226551806087,1.33193165033018,0.00154226551806087,0.00154226551806087,3.20293862967727,3.83036496412157,"News","None"
"78",439007,0.981672823735522,0.8245398974039,3.91411749386182,1.14142638716152,2.94093888376616,3.91482732245912,0.607254748567094,0.00154226551806087,0.00154226551806087,1.46751981942914,3.07077088987253,2.75460629306898,"News","Celebs"
"79",439236,1.69284935014661,0.00154226551806087,2.71368933199598,1.31286014688098,2.53764436094584,4.27676686403627,0.349946807219088,0.735187071390708,1.19965284777051,1.26638305741495,3.53236991780974,2.11295108875852,"News","None"
"80",442300,1.06193165356474,4.63156765264355,2.38936574266213,3.70121579184471,1.98909953219947,3.78064153578799,0.329198149648804,0.691496065581915,1.12830134907558,0.7945524559712,1.93853270421323,1.98720962037695,"Bola","None"
"81",442424,1.42008806927844,0.150433123402802,3.17772579485766,2.06373926566971,2.66041555505369,4.15904664944135,0.00154226551806087,1.15528243740907,0.00154226551806087,1.32761324789406,3.24057606964318,2.49186574272179,"News","None"
"82",442748,2.13196094513912,0.211997964932856,2.3745651839195,1.4589894122528,0.941114791585636,4.31663818553577,0.776001628008907,1.63234215657808,0.00154226551806087,0.93873612696268,1.96368842419628,3.52158894004064,"News","None"
"83",447926,1.5484632551391,0.00154226551806087,4.850611599451,2.25036342857936,2.90103757220623,3.6544487030125,0.00154226551806087,0.00154226551806087,6.1655772520386,0.724580968578276,4.54288959657648,1.81200367730117,"Style","None"
"84",448801,0.96546013781012,0.676029046537282,3.12586973723579,1.86992375813666,2.41052144889432,4.13421772959751,0.00154226551806087,1.04684821072759,1.70862463647174,1.80370264194258,2.51692512307172,3.00990295727796,"News","None"
"85",449572,1.91907974223581,0.00154226551806087,3.50639680109884,1.59445725601981,2.05535144108885,4.13049236109023,0.00154226551806087,1.78392291568302,0.00154226551806087,2.05015192418867,1.43122568455497,2.24576005720754,"News","None"
"86",451739,1.04382744450053,0.00154226551806087,3.73549460976607,2.0218246924959,1.30395784027027,4.28401321559226,0.00154226551806087,0.00154226551806087,0.00154226551806087,1.30066058565064,1.81479928478439,1.6280136964289,"News","None"
"87",456351,0.866596766292986,0.00154226551806087,3.18911523261469,4.02574855731197,1.94725622132197,4.22031513509917,0.00154226551806087,1.12725636035909,0.00154226551806087,1.29540099731003,3.61337406097973,2.43137205501644,"News","Health"
"88",456562,1.3215018744225,1.24843134178062,2.95698717119699,0.96098141037626,3.09415067660921,4.22380557045734,0.00154226551806087,1.07509972276027,0.00154226551806087,0.00154226551806087,2.1543474138748,1.54637613425963,"News","None"
"89",457973,0.904366751538089,0.00154226551806087,4.39100234022008,2.62648668648574,3.38598837174035,3.54972548379755,1.39638720887745,2.93870474536736,1.60042927493243,2.25212752433929,3.92813757132366,5.28471090993795,"Unik","None"
"90",460572,1.51572821451228,0.00154226551806087,3.10126873352147,0.979868007715988,2.52433148905383,4.19421474051796,0.00154226551806087,1.09623274357213,0.00154226551806087,1.88884407704925,3.07479874895961,2.75821923798702,"News","None"
"91",461022,1.27243274397996,1.33547151273823,3.25363034016848,1.84908678981749,2.97918382117831,3.93913829222481,0.00154226551806087,2.06883878169452,1.68958654311538,0.59556291003965,2.48887252614733,3.34820374138851,"News","None"
"92",461541,1.21815984098514,0.00154226551806087,3.50390224271053,2.65451100414732,2.28192825405218,4.15811665354459,0.471454440979589,0.991048960983304,0.00154226551806087,0.570195480380365,2.38265201679661,2.84931430825163,"News","None"
"93",461629,0.749070411377209,0.00154226551806087,2.42449010072773,2.17496563448255,1.40268321911446,4.45840081765987,0.771485829976891,1.62283311931242,0.00154226551806087,0.933271439723936,2.92759987532538,3.20943708479265,"News","None"
"94",467402,1.01418900339203,0.171602439689732,4.45852126545662,1.17924244806912,3.03845441138577,3.96324705232172,0.00154226551806087,1.31932132440779,0.00154226551806087,0.758848205690135,3.17259364044353,1.42374121813915,"Celebs","None"
"95",472292,0.649022452461717,0.00154226551806087,2.73532880327107,0.942810214450915,4.24919306044856,4.44746226741698,0.00154226551806087,1.05476719516099,0.00154226551806087,1.81735537206701,2.11357458909531,1.89601182993125,"News","Life"
"96",473003,1.24276984380839,0.745996554941766,2.72398529066629,1.03264076559388,2.66041555505369,4.18280381734949,0.00154226551806087,2.30902260930008,0.00154226551806087,0.664577756706059,4.62873341426822,2.07681182985451,"Travel","None"
"97",476185,0.947675675221706,0.133950740611133,3.47173624702004,3.66936128423797,4.13947514323633,3.91007854295022,0.00154226551806087,1.02756212317759,0.00154226551806087,1.18081572216978,3.29350703850342,5.16904005892851,"Unik","None"
"98",478970,1.13463259266946,0.545219489006282,3.64659098252207,2.82534611231662,1.21515677835534,3.94865173061857,0.00154226551806087,4.21444198408978,0.00154226551806087,0.606813301034377,3.80320044795712,3.03269356857917,"Sports","News"
"99",480632,1.25381163806843,0.132980715152576,3.84686838455526,1.82201654037721,2.93555537347633,3.96533435726734,0.00154226551806087,1.02004549418375,0.00154226551806087,1.17217635618698,2.45242812672419,4.03197421793998,"Unik","News"
"100",481878,1.34960826988025,0.114736892490372,2.89918351689034,2.35322748808847,3.53901800640655,4.20985851014077,0.418089020422444,1.75580965621669,0.00154226551806087,1.51376516813296,1.76045877474328,3.15699945797915,"News","None"
"101",481906,1.24470422444988,0.00154226551806087,3.02361901997957,1.80877672746914,1.74914716400375,4.31126530345637,0.00154226551806087,0.00154226551806087,0.00154226551806087,1.16366265370939,2.43460350227906,3.27518567282406,"News","None"
"102",484399,0.988789283234131,0.23839174901788,3.46614302623475,1.64177156266838,3.702465730408,4.08307075603217,0.00154226551806087,0.00154226551806087,0.00154226551806087,2.11100171603037,2.9458407918515,2.97267077049875,"News","None"
"103",487836,1.51423933943952,0.213239591478076,3.29176323130929,1.46758792049313,3.30944730935774,4.1563135239298,0.00154226551806087,0.821752830195741,0.00154226551806087,1.41562680867123,1.97526450772831,2.65715269917337,"News","None"
"104",488259,1.22834683025341,0.00154226551806087,4.18724414150353,2.37948234703264,3.06751577163331,3.89157958682012,0.00154226551806087,0.00154226551806087,0.00154226551806087,1.53064803945402,3.73650469037047,2.87315928947069,"Celebs","News"
"105",488564,0.807838347372425,0.00154226551806087,4.33433602346623,2.34583225153951,3.02412935409394,3.91755279641293,0.00154226551806087,1.31310538545077,0.00154226551806087,0.755276007859134,3.15763585093916,3.30435335517427,"Celebs","None"
"106",489421,1.98103210135125,3.03250575123168,3.69625104678643,3.38702916631198,2.184064277705,3.44930934986432,0.00154226551806087,5.30497460878818,0.00154226551806087,0.872340921519737,2.73625005888021,2.18198897943668,"Sports","None"
"107",491219,1.58009554450471,0.00154226551806087,2.8868051021967,1.96851908756244,2.96032804351714,4.21633966123036,0.00154226551806087,0.735187071390708,0.00154226551806087,0.84476946011599,2.9438986424278,3.4325816032838,"News","None"
"108",494646,1.01099956484754,2.96822191809552,3.35957927252176,0.979868007715988,1.26293687728595,3.78847224293732,1.56113267462856,1.09623274357213,0.00154226551806087,0.630642869361791,2.19672546797631,2.75821923798702,"News","None"
"109",497261,1.33103491604237,0.00154226551806087,3.69519163208213,2.21038438568049,2.13750380811168,4.07299290790745,0.00154226551806087,1.23732618296577,0.00154226551806087,1.42191162886302,2.4796601918487,3.11352426999413,"News","None"
"110",497599,1.21671835096682,0.00154226551806087,5.8059800328799,3.53464281317124,3.03845441138577,3.36627783787185,0.627349475492892,1.31932132440779,0.00154226551806087,2.27346008603428,3.70110220293111,2.84594017076024,"Celebs","None"
"111",502157,1.44038712539285,0.00154226551806087,3.02067352606684,1.67490750806536,2.15907917722879,4.30046979038943,0.00154226551806087,1.87394214043883,0.00154226551806087,0.539560963754787,3.00532157016126,2.02230980089213,"News","None"
"112",504722,1.23255397896649,0.00154226551806087,3.4215879752996,3.06937854352144,3.29777921396501,4.14839014202577,0.00154226551806087,1.14578663352519,0.00154226551806087,1.31669908343006,2.75500662810766,2.05973142191758,"News","None"
"113",507352,1.56844431792171,0.479978222187695,3.06338318780143,0.829858060578973,2.67149419376009,4.02846141650632,0.441693336533692,0.928380203603839,0.00154226551806087,3.73001184429857,3.34700146606443,2.66895541221184,"News","Tekno"
"114",514927,0.813969876512002,0.547286702783803,4.07623550810049,1.89123609455436,2.43800029889481,3.94188987510237,0.00154226551806087,0.00154226551806087,0.00154226551806087,1.8242596044113,2.96963027614222,3.04421885870488,"Celebs","News"
"115",544111,1.44741907395615,0.541131690333438,2.46811658529521,0.93573301182736,1.20603185720619,4.47860735160414,0.497953247866517,2.09215415593711,0.00154226551806087,0.602262390992901,2.09769464681278,1.12967752492802,"News","None"
"116",566736,1.02598009554535,0.00154226551806087,3.97115011485805,3.40557977946701,3.29326382088494,3.88388657456017,0.453752269986175,1.90600378213267,1.55662415138683,2.1904676542346,2.29295267685119,3.42715846418301,"Celebs","News"
"117",569149,1.21098638829961,1.24276762480249,3.92168899889974,2.34583225153951,3.52789386885659,3.54845755097226,2.49296342221031,0.00154226551806087,1.42947909153592,2.51398807332164,3.15763585093916,4.09073694794956,"Unik","Celebs"
"118",585878,0.96401281367755,0.324809803808354,3.64659098252207,2.24023360352053,2.88797678253647,4.02485075504136,0.00154226551806087,1.25402596563398,0.00154226551806087,0.72132403748341,3.51779067450073,3.15557808086543,"News","None"
"119",590758,1.86908151937611,4.61371408431274,3.71218311881778,1.27915017563772,4.94335560313826,2.97466938146597,4.07491978648534,0.00154226551806087,1.16885308987199,0.823092668481082,2.58158792146642,4.11580418843905,"Life","None"
"120",592292,0.898053293593893,0.503398164122572,3.74855038719351,1.73926770970179,1.68193159098507,3.92529605331028,1.38663304843438,0.973749892880765,0.00154226551806087,0.00154226551806087,4.29059252262879,3.84877276555716,"Travel","None"
"121",594321,3.58758637782139,0.503398164122572,3.28973306617203,0.870404987609926,1.68193159098507,3.78516198946056,0.00154226551806087,0.973749892880765,0.00154226551806087,1.67767744079401,3.90067886289145,2.79952808372832,"Travel","News"
"122",594831,1.11633423956018,0.00154226551806087,3.32963022452173,3.24277798532163,2.78757906020539,4.2085235339109,0.00154226551806087,1.21046131519516,1.97582013801232,0.696288149762876,2.9106372225149,1.74115953510096,"News","None"
"123",596889,1.24470422444988,0.132024799155234,3.34173236255447,1.80877672746914,2.33168213016565,4.14470595899499,0.00154226551806087,1.01263819797527,1.65275648614962,1.74472284780505,2.43460350227906,2.91144751645673,"News","None"
"124",597037,0.968367884031213,0.00154226551806087,3.16828142237223,2.25036342857936,2.90103757220623,4.12077718439477,0.599032407168239,1.25969331269333,0.00154226551806087,0.724580968578276,3.02910715289034,4.52769579497583,"Unik","None"
